condition,method,specimen,chamfer_l1_mm,hd95_mm,fscore_1mm,normal_consistency,precision_1mm,coverage_1mm
frames:2,raw,specimen10,2.241226881357002,14.996533350508164,0.4980339638347911,0.852835652910923,0.48355654859543634,0.5201728921338443
frames:2,raw,specimen11,3.0734687757338186,32.49394234406788,0.4923323776260993,0.857416385941247,0.46813096382770475,0.5215674122977808
frames:2,raw,specimen12,2.149018151617704,14.310658304369873,0.6463400989381075,0.866762447176917,0.5775544953325898,0.7447881032664085
frames:2,raw,specimen13,3.1249077545270576,17.92189566702576,0.5287334092147956,0.8281843956596256,0.4524761355794147,0.6391035338418636
frames:2,raw,specimen14,1.8315360619525807,13.517938213531162,0.7742125673119215,0.8429782699812067,0.6906905908654113,0.8894200848324925
frames:2,cross_sweep_nearest,specimen01,0.8825644535639533,6.1802918591394915,0.8401417832735367,0.9055609718767336,0.8242601935682942,0.8628695174925766
frames:2,cross_sweep_nearest,specimen02,0.9983568884643971,4.115733485902422,0.8214387641213801,0.9149310000278849,0.7875397765583557,0.8592278884173418
frames:2,cross_sweep_nearest,specimen03,1.4025944977596059,12.23954975477597,0.6781459065596529,0.8832159692534773,0.6262895237107938,0.7449326506070992
frames:2,cross_sweep_nearest,specimen04,2.6179572565377787,11.877182786680036,0.7234121931336036,0.8709448028687813,0.6945953819794249,0.7658860289545579
frames:2,cross_sweep_nearest,specimen05,2.313805875880016,19.511792641247208,0.6480449713873762,0.9026292318327758,0.6021890986943276,0.7077625779959743
frames:2,cross_sweep_nearest,specimen06,1.9268609909023613,17.600209185182226,0.782337979753834,0.8718063245680838,0.7156236689057285,0.8666706783355781
frames:2,cross_sweep_nearest,specimen07,1.3670599603310032,9.76289795519261,0.8002105599645181,0.9185139702803394,0.7656081324871923,0.8448111225285514
frames:2,cross_sweep_nearest,specimen08,1.3302999423326816,7.961571613160712,0.7903905898475033,0.8971145336716039,0.7369903607001355,0.853241655365859
frames:2,cross_sweep_nearest,specimen09,1.8086205747859498,13.626064335240729,0.7382406634779667,0.8943492747707674,0.6860864003542324,0.7994367159152705
frames:2,cross_sweep_nearest,specimen10,2.053382250335387,14.135847934849005,0.49304142116725785,0.8719482596918259,0.5070428934883547,0.4862042555745471
