backend,specimen,anatomy,method,condition,level,draw,retention,virtual_target_rms_displacement_mm,registration_recall,rotation_error_deg,translation_error_mm,registration_only_seconds,fitness,error
,specimen01,fibula,raw,20deg_20mm,3,4,,0.6867671907547673,1.0,1.1746962979926616,0.28468334758260405,0.17438795900670812,0.8391666666666666,
,specimen01,fibula,all_refined,aligned,0,0,1.0,0.8716384355547413,1.0,1.3348977072348014,0.7551138327784302,0.19955003602080978,0.8378333333333333,
,specimen01,fibula,all_refined,5deg_5mm,1,0,1.0,0.871638435626869,1.0,1.3348977074614352,0.8054162687115192,0.19719990598969162,0.8378333333333333,
,specimen01,fibula,all_refined,5deg_5mm,1,1,1.0,0.8716384356269176,1.0,1.3348977074576125,0.6774998273000672,0.19463335099862888,0.8378333333333333,
,specimen01,fibula,all_refined,5deg_5mm,1,2,1.0,0.871638435554753,1.0,1.3348977072309784,0.6985606163061729,0.19771931300056167,0.8378333333333333,
,specimen01,fibula,all_refined,5deg_5mm,1,3,1.0,0.8716384355547342,1.0,1.334897707233163,0.7114720353828273,0.1959624589944724,0.8378333333333333,
,specimen01,fibula,all_refined,5deg_5mm,1,4,1.0,0.8716384355547597,1.0,1.3348977072315247,0.8281768189547668,0.19740192400058731,0.8378333333333333,
,specimen01,fibula,all_refined,10deg_10mm,2,0,1.0,0.8716384355547271,1.0,1.3348977072309784,0.900656509590877,0.19710441399365664,0.8378333333333333,
,specimen01,fibula,all_refined,10deg_10mm,2,1,1.0,0.8716384356268987,1.0,1.3348977074587047,0.6954846381054777,0.19966458200360648,0.8378333333333333,
,specimen01,fibula,all_refined,10deg_10mm,2,2,1.0,0.8716384356268724,1.0,1.3348977074592507,0.8269560769812075,0.20222632799413987,0.8378333333333333,
,specimen01,fibula,all_refined,10deg_10mm,2,3,1.0,0.8716384356268763,1.0,1.3348977074587047,0.7634755334707234,0.2021052799827885,0.8378333333333333,
,specimen01,fibula,all_refined,10deg_10mm,2,4,1.0,0.8716384355547592,1.0,1.334897707233163,0.8464330066312308,0.1956928620056715,0.8378333333333333,
,specimen01,fibula,all_refined,20deg_20mm,3,0,1.0,0.8716384356268811,1.0,1.334897707460889,1.055388850918269,0.17146614199737087,0.8378333333333333,
,specimen01,fibula,all_refined,20deg_20mm,3,1,1.0,0.8716384355547652,1.0,1.3348977072298864,1.0293487838654698,0.2033998949918896,0.8378333333333333,
,specimen01,fibula,all_refined,20deg_20mm,3,2,1.0,0.8716384355547349,1.0,1.334897707233163,0.9764969958642503,0.20030817401129752,0.8378333333333333,
,specimen01,fibula,all_refined,20deg_20mm,3,3,1.0,0.8716384355546908,1.0,1.3348977072315247,0.6258209001682787,0.19941587198991328,0.8378333333333333,
,specimen01,fibula,all_refined,20deg_20mm,3,4,1.0,0.8716384356269368,1.0,1.3348977074576125,0.5720094512900543,0.19803939599660225,0.8378333333333333,
,specimen01,fibula,random_policy,aligned,0,0,0.9,1.1861474981833122,1.0,1.8850685118805006,1.0751001203407184,0.17620345900650136,0.844,
,specimen01,fibula,random_policy,5deg_5mm,1,0,0.9,1.1860790337825955,1.0,1.8849191127445637,1.1313752818610696,0.18019115598872304,0.844,
,specimen01,fibula,random_policy,5deg_5mm,1,1,0.9,1.1861474981833033,1.0,1.8850685118828212,0.9960840516723427,0.1800375170132611,0.844,
,specimen01,fibula,random_policy,5deg_5mm,1,2,0.9,1.1861474980521627,1.0,1.885068512335325,1.0161149185300735,0.17719718199805357,0.844,
,specimen01,fibula,random_policy,5deg_5mm,1,3,0.9,1.1860790337825962,1.0,1.8849191127445637,1.0304087647089406,0.1747099609929137,0.844,
,specimen01,fibula,random_policy,5deg_5mm,1,4,0.9,1.1860790337825995,1.0,1.884919112744177,1.1563697880964512,0.17625517401029356,0.844,
,specimen01,fibula,random_policy,10deg_10mm,2,0,0.9,1.1909318709344263,1.0,1.89540222355674,1.249618378329986,0.16704789598588832,0.844,
,specimen01,fibula,random_policy,10deg_10mm,2,1,0.9,1.1861474981680857,1.0,1.885068513512223,1.0215082792171917,0.18509192697820254,0.844,
,specimen01,fibula,random_policy,10deg_10mm,2,2,0.9,1.1861474980521676,1.0,1.885068512335325,1.1545254463827634,0.17987038000137545,0.844,
,specimen01,fibula,random_policy,10deg_10mm,2,3,0.9,1.1861474981680997,1.0,1.885068513514543,1.0851986447668671,0.1830551979946904,0.844,
,specimen01,fibula,random_policy,10deg_10mm,2,4,0.9,1.1861474981832911,1.0,1.8850685118824344,1.1785433071127847,0.17836100101703778,0.844,
,specimen01,fibula,random_policy,20deg_20mm,3,0,0.9,1.1861474981680729,1.0,1.885068513512996,1.4326724820339747,0.1795128389785532,0.844,
,specimen01,fibula,random_policy,20deg_20mm,3,1,0.9,1.1860790337825977,1.0,1.88491911274379,1.408513727379427,0.178367102984339,0.844,
,specimen01,fibula,random_policy,20deg_20mm,3,2,0.9,1.1861474981833031,1.0,1.8850685118812742,1.3546223819443415,0.17514477402437478,0.844,
,specimen01,fibula,random_policy,20deg_20mm,3,3,0.9,1.1861474981833187,1.0,1.8850685118816606,0.9876331938979195,0.17815451498609036,0.844,
,specimen01,fibula,random_policy,20deg_20mm,3,4,0.9,1.1861474981680664,1.0,1.8850685135118361,0.9216233701241148,0.18106544399051927,0.844,
,specimen01,fibula,geometry_policy,aligned,0,0,1.0,0.8716384355547413,1.0,1.3348977072348014,0.7551138327784302,0.19955003602080978,0.8378333333333333,
,specimen01,fibula,geometry_policy,5deg_5mm,1,0,1.0,0.871638435626869,1.0,1.3348977074614352,0.8054162687115192,0.19719990598969162,0.8378333333333333,
,specimen01,fibula,geometry_policy,5deg_5mm,1,1,1.0,0.8716384356269176,1.0,1.3348977074576125,0.6774998273000672,0.19463335099862888,0.8378333333333333,
,specimen01,fibula,geometry_policy,5deg_5mm,1,2,1.0,0.871638435554753,1.0,1.3348977072309784,0.6985606163061729,0.19771931300056167,0.8378333333333333,
,specimen01,fibula,geometry_policy,5deg_5mm,1,3,1.0,0.8716384355547342,1.0,1.334897707233163,0.7114720353828273,0.1959624589944724,0.8378333333333333,
,specimen01,fibula,geometry_policy,5deg_5mm,1,4,1.0,0.8716384355547597,1.0,1.3348977072315247,0.8281768189547668,0.19740192400058731,0.8378333333333333,
,specimen01,fibula,geometry_policy,10deg_10mm,2,0,1.0,0.8716384355547271,1.0,1.3348977072309784,0.900656509590877,0.19710441399365664,0.8378333333333333,
,specimen01,fibula,geometry_policy,10deg_10mm,2,1,1.0,0.8716384356268987,1.0,1.3348977074587047,0.6954846381054777,0.19966458200360648,0.8378333333333333,
,specimen01,fibula,geometry_policy,10deg_10mm,2,2,1.0,0.8716384356268724,1.0,1.3348977074592507,0.8269560769812075,0.20222632799413987,0.8378333333333333,
,specimen01,fibula,geometry_policy,10deg_10mm,2,3,1.0,0.8716384356268763,1.0,1.3348977074587047,0.7634755334707234,0.2021052799827885,0.8378333333333333,
,specimen01,fibula,geometry_policy,10deg_10mm,2,4,1.0,0.8716384355547592,1.0,1.334897707233163,0.8464330066312308,0.1956928620056715,0.8378333333333333,
,specimen01,fibula,geometry_policy,20deg_20mm,3,0,1.0,0.8716384356268811,1.0,1.334897707460889,1.055388850918269,0.17146614199737087,0.8378333333333333,
,specimen01,fibula,geometry_policy,20deg_20mm,3,1,1.0,0.8716384355547652,1.0,1.3348977072298864,1.0293487838654698,0.2033998949918896,0.8378333333333333,
,specimen01,fibula,geometry_policy,20deg_20mm,3,2,1.0,0.8716384355547349,1.0,1.334897707233163,0.9764969958642503,0.20030817401129752,0.8378333333333333,
,specimen01,fibula,geometry_policy,20deg_20mm,3,3,1.0,0.8716384355546908,1.0,1.3348977072315247,0.6258209001682787,0.19941587198991328,0.8378333333333333,
,specimen01,fibula,geometry_policy,20deg_20mm,3,4,1.0,0.8716384356269368,1.0,1.3348977074576125,0.5720094512900543,0.19803939599660225,0.8378333333333333,
,specimen01,fibula,pfad_policy,aligned,0,0,0.9,0.915954265260572,1.0,1.4804694447154245,0.7895913997609298,0.15218837300199084,0.9421666666666667,
,specimen01,fibula,pfad_policy,5deg_5mm,1,0,0.9,0.9159542652605894,1.0,1.4804694447154245,0.8404428163898991,0.15202774800127372,0.9421666666666667,
,specimen01,fibula,pfad_policy,5deg_5mm,1,1,0.9,0.9159542652605552,1.0,1.4804694447178868,0.7121830981399873,0.14866393100237474,0.9421666666666667,
,specimen01,fibula,pfad_policy,5deg_5mm,1,2,0.9,0.9159542652605732,1.0,1.480469444718379,0.7308612813273392,0.15223094102111645,0.9421666666666667,
,specimen01,fibula,pfad_policy,5deg_5mm,1,3,0.9,0.9159542652605812,1.0,1.480469444718379,0.7436581099192962,0.15301564999390393,0.9421666666666667,
,specimen01,fibula,pfad_policy,5deg_5mm,1,4,0.9,0.915954265260564,1.0,1.4804694447188715,0.8650548620396139,0.1551241970155388,0.9421666666666667,
,specimen01,fibula,pfad_policy,10deg_10mm,2,0,0.9,0.9159542652605621,1.0,1.4804694447139473,0.9447714742610149,0.14931640200666152,0.9421666666666667,
,specimen01,fibula,pfad_policy,10deg_10mm,2,1,0.9,0.9159542652605682,1.0,1.480469444715917,0.7289161215954794,0.15034915300202556,0.9421666666666667,
,specimen01,fibula,pfad_policy,10deg_10mm,2,2,0.9,0.915954265260578,1.0,1.480469444718379,0.8655503781320442,0.15299146398319863,0.9421666666666667,
,specimen01,fibula,pfad_policy,10deg_10mm,2,3,0.9,0.9159542652605716,1.0,1.4804694447164093,0.7982743211165257,0.15419590400415473,0.9421666666666667,
,specimen01,fibula,pfad_policy,10deg_10mm,2,4,0.9,0.9159542652605943,1.0,1.4804694447164093,0.8842195043520814,0.1531654830032494,0.9421666666666667,
,specimen01,fibula,pfad_policy,20deg_20mm,3,0,0.9,0.9159542652605833,1.0,1.480469444715917,1.1060158185028302,0.15408184699481353,0.9421666666666667,
,specimen01,fibula,pfad_policy,20deg_20mm,3,1,0.9,0.9159542652605908,1.0,1.4804694447144398,1.0860499078192396,0.15005804700194858,0.9421666666666667,
,specimen01,fibula,pfad_policy,20deg_20mm,3,2,0.9,0.915954265260592,1.0,1.4804694447139473,1.0265221010734977,0.15315158900921233,0.9421666666666667,
,specimen01,fibula,pfad_policy,20deg_20mm,3,3,0.9,0.9159542652605963,1.0,1.480469444715917,0.672714157317779,0.1507150900142733,0.9421666666666667,
,specimen01,fibula,pfad_policy,20deg_20mm,3,4,0.9,0.9159542652605648,1.0,1.4804694447164093,0.6250627776059648,0.14914601398049854,0.9421666666666667,
,specimen02,foot,raw,aligned,0,0,,1.2046573398424605,1.0,0.553479681629176,1.5328845882182818,0.04365592001704499,0.9971666666666666,
,specimen02,foot,raw,5deg_5mm,1,0,,1.2046573398424962,1.0,0.553479681629176,1.5096372371854585,0.04402783198747784,0.9971666666666666,
,specimen02,foot,raw,5deg_5mm,1,1,,1.2046573398424907,1.0,0.553479681629176,1.5453790338097053,0.04773643898079172,0.9971666666666666,
,specimen02,foot,raw,5deg_5mm,1,2,,1.2046573398423808,1.0,0.5534796816331271,1.571275055464913,0.08031229500193149,0.9971666666666666,
,specimen02,foot,raw,5deg_5mm,1,3,,1.2046573398424443,1.0,0.5534796816318102,1.564279518655107,0.04764191200956702,0.9971666666666666,
,specimen02,foot,raw,5deg_5mm,1,4,,1.204657339842418,1.0,0.5534796816423462,1.5288185968251473,0.07920980799826793,0.9971666666666666,
,specimen02,foot,raw,10deg_10mm,2,0,,1.2046573398424654,1.0,0.553479681629176,1.613056716221769,0.0804837660107296,0.9971666666666666,
,specimen02,foot,raw,10deg_10mm,2,1,,1.2046573398424623,1.0,0.553479681629176,1.6064912523593424,0.04544217698276043,0.9971666666666666,
,specimen02,foot,raw,10deg_10mm,2,2,,1.2046573398424982,1.0,0.553479681629176,1.4553076156872933,0.05191744997864589,0.9971666666666666,
,specimen02,foot,raw,10deg_10mm,2,3,,1.2046573398424556,1.0,0.553479681629176,1.5844989987279807,0.04795905499486253,0.9971666666666666,
,specimen02,foot,raw,10deg_10mm,2,4,,1.2046573398422395,1.0,0.5534796816397122,1.5685277283926522,0.07962290200521238,0.9971666666666666,
,specimen02,foot,raw,20deg_20mm,3,0,,1.2046573398424414,1.0,0.553479681629176,1.5764283206800327,0.051873279007850215,0.9971666666666666,
,specimen02,foot,raw,20deg_20mm,3,1,,1.2046573398424423,1.0,0.553479681626542,1.6873504459821143,0.08172444900264964,0.9971666666666666,
,specimen02,foot,raw,20deg_20mm,3,2,,1.2046573398424372,1.0,0.5534796816212739,1.6198791876650749,0.07947614300064743,0.9971666666666666,
,specimen02,foot,raw,20deg_20mm,3,3,,1.2046573398425016,1.0,0.553479681625225,1.5338059930768775,0.04657281099935062,0.9971666666666666,
,specimen02,foot,raw,20deg_20mm,3,4,,1.2046573398424594,1.0,0.553479681626542,1.57376781943816,0.04998182802228257,0.9971666666666666,
,specimen02,foot,all_refined,aligned,0,0,1.0,1.1931302095761231,1.0,0.5394497157961168,1.5323028123413174,0.04320496099535376,0.9958333333333333,
,specimen02,foot,all_refined,5deg_5mm,1,0,1.0,1.193130209576103,1.0,0.5394497158001706,1.509880516950917,0.043053241999587044,0.9958333333333333,
,specimen02,foot,all_refined,5deg_5mm,1,1,1.0,1.19313020957615,1.0,0.5394497157988194,1.543995230454627,0.046283898991532624,0.9958333333333333,
,specimen02,foot,all_refined,5deg_5mm,1,2,1.0,1.1931302095761538,1.0,0.5394497157988194,1.5703053991006886,0.04600886098342016,0.9958333333333333,
,specimen02,foot,all_refined,5deg_5mm,1,3,1.0,1.1931302095761227,1.0,0.5394497157988194,1.562627427106468,0.0442414740100503,0.9958333333333333,
,specimen02,foot,all_refined,5deg_5mm,1,4,1.0,1.1931302095761507,1.0,0.5394497157961168,1.5288282938948357,0.046472871996229514,0.9958333333333333,
,specimen02,foot,all_refined,10deg_10mm,2,0,1.0,1.1931302095761371,1.0,0.5394497157974681,1.610951253539566,0.049379333009710535,0.9958333333333333,
,specimen02,foot,all_refined,10deg_10mm,2,1,1.0,1.1931302095761418,1.0,0.5394497157974681,1.6037059894391505,0.04373006400419399,0.9958333333333333,
,specimen02,foot,all_refined,10deg_10mm,2,2,1.0,1.193130209576144,1.0,0.5394497157988194,1.4557460028904956,0.07860345402150415,0.9958333333333333,
,specimen02,foot,all_refined,10deg_10mm,2,3,1.0,1.1931302095761045,1.0,0.5394497157988194,1.5822360418815256,0.04564598700380884,0.9958333333333333,
,specimen02,foot,all_refined,10deg_10mm,2,4,1.0,1.1931302095760896,1.0,0.5394497157988194,1.5667325207812104,0.051733394007897004,0.9958333333333333,
,specimen02,foot,all_refined,20deg_20mm,3,0,1.0,1.1931302095761211,1.0,0.5394497157961168,1.5742410537106892,0.053983323014108464,0.9958333333333333,
,specimen02,foot,all_refined,20deg_20mm,3,1,1.0,1.1931302095761325,1.0,0.5394497157961168,1.684489009662395,0.05161682699690573,0.9958333333333333,
,specimen02,foot,all_refined,20deg_20mm,3,2,1.0,1.1931302095761196,1.0,0.5394497157961168,1.6171229140131538,0.05347898599575274,0.9958333333333333,
,specimen02,foot,all_refined,20deg_20mm,3,3,1.0,1.1931302095761036,1.0,0.5394497157988194,1.531213135431857,0.050395229016430676,0.9958333333333333,
,specimen02,foot,all_refined,20deg_20mm,3,4,1.0,1.1931302095761065,1.0,0.5394497157961168,1.5695990302487781,0.04845959000522271,0.9958333333333333,
,specimen02,foot,random_policy,aligned,0,0,0.9,1.1706213492924875,1.0,0.5462966412458262,1.5054174967942522,0.04100087299593724,0.9961666666666666,
,specimen02,foot,random_policy,5deg_5mm,1,0,0.9,1.170621349292519,1.0,0.5462966412458262,1.4801892767232807,0.04242457202053629,0.9961666666666666,
,specimen02,foot,random_policy,5deg_5mm,1,1,0.9,1.1706213492925106,1.0,0.546296641244492,1.517086165069226,0.04379256401443854,0.9961666666666666,
,specimen02,foot,random_policy,5deg_5mm,1,2,0.9,1.1706213413981226,1.0,0.5462966578729231,1.541218911028782,0.07742715801578015,0.9961666666666666,
,specimen02,foot,random_policy,5deg_5mm,1,3,0.9,1.1706213413980926,1.0,0.5462966578755919,1.5364571649455412,0.07502245201612823,0.9961666666666666,
,specimen02,foot,random_policy,5deg_5mm,1,4,0.9,1.1706213413981146,1.0,0.5462966578782605,1.4986144960338803,0.0758640689891763,0.9961666666666666,
,specimen02,foot,random_policy,10deg_10mm,2,0,0.9,1.170621341398142,1.0,0.5462966578782605,1.5810311837698439,0.07626802500453778,0.9961666666666666,
,specimen02,foot,random_policy,10deg_10mm,2,1,0.9,1.1706213492925075,1.0,0.546296641244492,1.5789160123755668,0.04270778800128028,0.9961666666666666,
,specimen02,foot,random_policy,10deg_10mm,2,2,0.9,1.1706213492925355,1.0,0.5462966412431576,1.4332519783233595,0.04853592099971138,0.9961666666666666,
,specimen02,foot,random_policy,10deg_10mm,2,3,0.9,1.1706213492924913,1.0,0.546296641244492,1.5534251493436542,0.044593067024834454,0.9961666666666666,
,specimen02,foot,random_policy,10deg_10mm,2,4,0.9,1.170621341398345,1.0,0.5462966578569113,1.5364873011046023,0.07664773700525984,0.9961666666666666,
,specimen02,foot,random_policy,20deg_20mm,3,0,0.9,1.1706213492923634,1.0,0.5462966412498291,1.560197854355988,0.08061304199509323,0.9961666666666666,
,specimen02,foot,random_policy,20deg_20mm,3,1,0.9,1.1706213413980733,1.0,0.5462966578755919,1.6495615745086065,0.07734719300060533,0.9961666666666666,
,specimen02,foot,random_policy,20deg_20mm,3,2,0.9,1.1706213413981288,1.0,0.5462966578702545,1.5818918522604537,0.07890045800013468,0.9961666666666666,
,specimen02,foot,random_policy,20deg_20mm,3,3,0.9,1.1706213413981879,1.0,0.5462966578649172,1.5001054594357461,0.07874999599880539,0.9961666666666666,
,specimen02,foot,random_policy,20deg_20mm,3,4,0.9,1.1706213413980389,1.0,0.5462966578715889,1.5473560269609048,0.07766193599672988,0.9961666666666666,
,specimen02,foot,geometry_policy,aligned,0,0,0.9,1.1806630469590822,1.0,0.5325487645958459,1.4907407865905486,0.04039545598789118,0.9991666666666666,
,specimen02,foot,geometry_policy,5deg_5mm,1,0,0.9,1.1806630469591144,1.0,0.5325487645985834,1.467211505143342,0.040571566991275176,0.9991666666666666,
,specimen02,foot,geometry_policy,5deg_5mm,1,1,0.9,1.1806630469591146,1.0,0.5325487645999522,1.503679214239121,0.0685768389957957,0.9991666666666666,
,specimen02,foot,geometry_policy,5deg_5mm,1,2,0.9,1.180663046959265,1.0,0.5325487645958459,1.5268762463833858,0.06814430301892571,0.9991666666666666,
,specimen02,foot,geometry_policy,5deg_5mm,1,3,0.9,1.1806630469593282,1.0,0.5325487645794205,1.5219146461802284,0.06747299901326187,0.9991666666666666,
,specimen02,foot,geometry_policy,5deg_5mm,1,4,0.9,1.1806630469591035,1.0,0.5325487645985834,1.4854396727899144,0.041782563988817856,0.9991666666666666,
,specimen02,foot,geometry_policy,10deg_10mm,2,0,0.9,1.1806630469591137,1.0,0.5325487645958459,1.5675344166626037,0.04728501199861057,0.9991666666666666,
,specimen02,foot,geometry_policy,10deg_10mm,2,1,0.9,1.180663046959116,1.0,0.532548764594477,1.5633810636445362,0.042844673997024074,0.9991666666666666,
,specimen02,foot,geometry_policy,10deg_10mm,2,2,0.9,1.180663046959155,1.0,0.5325487645862644,1.417182466514294,0.06760953299817629,0.9991666666666666,
,specimen02,foot,geometry_policy,10deg_10mm,2,3,0.9,1.1806630469593193,1.0,0.5325487645766829,1.5412287515192598,0.06938677400466986,0.9991666666666666,
,specimen02,foot,geometry_policy,10deg_10mm,2,4,0.9,1.180663046959141,1.0,0.5325487645917394,1.5252876262537591,0.04659648900269531,0.9991666666666666,
,specimen02,foot,geometry_policy,20deg_20mm,3,0,0.9,1.1806630469591588,1.0,0.5325487646013208,1.5356300013080626,0.07291810499737039,0.9991666666666666,
,specimen02,foot,geometry_policy,20deg_20mm,3,1,0.9,1.1806630469590789,1.0,0.5325487645958459,1.6371347568727435,0.04592123700422235,0.9991666666666666,
,specimen02,foot,geometry_policy,20deg_20mm,3,2,0.9,1.1806630469590857,1.0,0.5325487645917394,1.5735575033111737,0.04677944100694731,0.9991666666666666,
,specimen02,foot,geometry_policy,20deg_20mm,3,3,0.9,1.180663046959383,1.0,0.532548764582158,1.493328402682563,0.07172184900264256,0.9991666666666666,
,specimen02,foot,geometry_policy,20deg_20mm,3,4,0.9,1.180663046959245,1.0,0.532548764582158,1.5351919709195168,0.06912841499433853,0.9991666666666666,
,specimen02,foot,pfad_policy,aligned,0,0,0.9,1.1973896317651749,1.0,0.5882717648030791,1.5235819308458345,0.03602081001736224,0.9968333333333333,
,specimen02,foot,pfad_policy,5deg_5mm,1,0,0.9,1.1973896317651809,1.0,0.5882717648043182,1.505577314198334,0.03911672401591204,0.9968333333333333,
,specimen02,foot,pfad_policy,5deg_5mm,1,1,0.9,1.1973896317651957,1.0,0.5882717648030791,1.5358269511580935,0.04000759497284889,0.9968333333333333,
,specimen02,foot,pfad_policy,5deg_5mm,1,2,0.9,1.1973896317651838,1.0,0.5882717648043182,1.5694613903103178,0.038381440012017265,0.9968333333333333,
,specimen02,foot,pfad_policy,5deg_5mm,1,3,0.9,1.197389631765169,1.0,0.5882717648043182,1.5544400940959062,0.041762762994039804,0.9968333333333333,
